,Weight,Category,Screen_size,Screen_type,Screen_resolution,CPU_Brand,CPU_series,CPU_model,RAM,Storage_amount,Storage_type,Storage_info,GPU_Brand,GPU_Model,OS,original_price,after_discount,persian_info,full_info,discount_percent
1942,2.53,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-8750H,16.0,1311744.0,"SSD, SATA",,Nvidia Gforce,gtx 1050 ti,Windows X,,,لپ تاپ دل مدل G3 15 Gaming با پردازنده i7 و صفحه نمایش فول اچ دی,G3 15 3579 - Z Core i7 16GB 1TB 128GB SSD 4GB Full HD win10 Laptop,0.0
1943,1.95,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-8565U,8.0,2048.0,HDD,,Nvidia Gforce,mx130 gddr5,Dos,,,لپ تاپ دل مدل Inspiron 5583 با پردازنده i7 و صفحه نمایش فول اچ دی,Inspiron 5583 Core i7 8GB 2TB 4GB Full HD Laptop,0.0
1944,1.4,نوت بوک (لپ تاپ),13.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-8550U,16.0,524288.0,SSD,,Intel,uhd graphics 620,Windows X,,,لپ تاپ دل مدل اینسپایرون 7373 با پردازنده i7 و صفحه نمایش لمسی,Inspiron 13 7373 Core i7 16GB 512GB SSD Intel Touch Laptop,0.0
1945,1.95,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-8565U,16.0,2561024.0,Hybrid,,Nvidia Gforce,mx130 gddr5,Dos,,,لپ تاپ دل مدل Inspiron 5584 با پردازنده i7 و صفحه نمایش فول اچ دی,Inspiron 5584 Core i7 16GB 1TB 250GB SSD 4GB Full HD Laptop,0.0
1946,1.8,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-8665U,8.0,1024.0,HDD,,AMD Radeon,540x,Windows X,,,لپ تاپ دل مدل Latitude 5500 با پردازنده i7,Latitude 5500 Core i7 8GB 1TB 2GB FHD Laptop,0.0
1947,1.66,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5 1035 G1,8.0,1311744.0,"SSD, SATA",,Intel,intel® iris plus,Microsoft Windows 10,,,لپ تاپ 14 اینچی دل مدل Inspiron 3493 - B,Inspiron 3493 - B Core i5 8GB 1TB 128GB SSD Intel Laptop,0.0
1948,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4005U,4.0,512000.0,SATA,,Nvidia Gforce,gt 820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 118 با پردازنده i3,Pavilion-15-R118ne-Core-i3-4GB-500GB-2GB,0.0
1949,1.8,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1065 G7,32.0,5121024.0,Hybrid,,Nvidia Gforce,nvidia geforce mx230,Dos,,,لپ تاپ 15 اینچی دل مدل Inspiron 5593 - F با پردازنده i7 و صفحه نمایش فول اچ دی,Inspiron 5593 - F Core i7 32GB 1TB 500GB SSD 4GB Full HD Laptop,0.0
1950,2.19,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Celeron,Celeron-N2830,2.0,512000.0,SATA,,Intel,intel hd graphic,Windows X,,,لپ تاپ اچ پی پروبوک 250 با پردازنده اینتل,ProBook 250 G3 N2830 2GB 500GB INTEL,0.0
1951,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-5200U,6.0,1024.0,SATA,,Nvidia Gforce,geforce gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 207 با پردازنده i5,Pavilion 15 P207ne i5 6GB 1TB 4GB,0.0
1952,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4030U,4.0,512000.0,SATA,,Nvidia Gforce,gt 830m,Dos,,,لپ تاپ اچ پی پاویلیون پی 148 با پردازنده i3,Pavilion 15 P148ne Core i3 4GB 500GB 2GB,0.0
1953,2.4,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-9750H,32.0,2622464.0,Hybrid,,Nvidia,geforce gtx 1650,Windows X,,,لپ تاپ دل مدل G5 G5590 با پردازنده i7,G5 G5590 Core i7 32GB 1TB 256GB SSD 4GB Laptop,0.0
1954,2.17,نوت بوک (لپ تاپ),15.6,Anti-Glare or True Life,1080 * 1920,INTEL,Core i3,i3-7020U,8.0,1311744.0,Hybrid,,Intel,hd graphics 620,Dos,,,لپ تاپ دل مدل اینسپایرون 3581 با پردازنده i3,Inspiron 3581 Core i3 8GB 1TB 128GB SSD Intel Laptop,0.0
1955,2.1,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5 1035 G1,4.0,1024.0,HDD,,Nvidia Gforce,geforce mx 230,Dos,,,لپ تاپ 15 اینچی دل مدل Inspiron 3593 - F با پردازنده i5,Inspiron 3593 - F Core i5 4GB 1TB 2GB FHD Laptop,0.0
1956,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Celeron,Celeron-N2840,2.0,512000.0,SATA,,Intel,hd graphics,Dos,,,لپ تاپ اچ پی پاویلیون آر 104 با پردازنده سلرون,Pavilion 15 R104ne N2840 2GB 500GB Intel,0.0
1957,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4030U,4.0,512000.0,SATA,,Intel,hd graphics,Dos,,,لپ تاپ اچ پی پاویلیون پی 100 با پردازنده i3,Pavilion-15-P100ne-Core-i3-4GB-500GB-Intel,0.0
1958,2.5,نوت بوک (لپ تاپ),15.6,Others,768 * 1366,INTEL,Core i5,,6.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 111 با پردازنده i5,Pavilion-15-P111ne-Core-i5-6GB-1TB-2GB,0.0
1959,1.79,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-7020U,4.0,1024.0,HDD,,Intel,hd graphics 620,Windows X,,,لپ تاپ 14 اینچی دل مدل Vostro 3481-B,Vostro 14 3481-B Core i3 4GB 1TB Intel HD Laptop,0.0
1960,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4510U,6.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 038 با پردازنده i7,Pavilion-15-P038-Core-i7-6GB-1TB-2GB,0.0
1961,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4510U,6.0,1024.0,SATA,,Nvidia Gforce,840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 115 با پردازنده i7,Pavilion-15-P115ne-Core-i7-6GB-1TB-2GB,0.0
1962,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,,6.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 108 با پردازنده i5,Pavilion-15-P108ne-Core-i5-6GB-1TB-2GB,0.0
1963,2.4,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 219 با پردازنده i7,Pavilion-15 P219nia Core i7 8GB 1TB 4GB,0.0
1964,2.34,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,16.0,82944.0,"SSD, SATA",,Nvidia Gforce,gt 850m,Dos,,,لپ تاپ اچ پی مدل کی 212 با پردازنده i7 با صفحه نمایش فول اچ دی,ENVY 15 K212ne Core i7 16GB 1TB+8GB SSD 4GB Full HD,0.0
1965,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4510U,6.0,1024.0,SATA,,Nvidia Gforce,840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 112 با پردازنده i7,Pavilion-15-P112ne-Core-i7-6GB-1TB-2GB,0.0
1966,2.34,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,4.0,1024.0,SATA,,Nvidia Gforce,gt 820m,Dos,,,لپ تاپ اچ پی مدل کی 010 با پردازنده i5,ENVY 15 K010ne Core i5 4GB 1TB 2GB,0.0
1967,2.51,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Pentium,Pentium-N3520,4.0,512000.0,SATA,,Intel,hd graphics,Dos,,,لپ تاپ اچ پی پاویلیون آر 114 با پردازنده پنتیوم,Pavilion 15 R114ne N3520 4GB 500GB Intel,0.0
1968,1.95,نوت بوک (لپ تاپ),13.3,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4030U,4.0,512000.0,SATA,,Intel,hd graphics 4400,Dos,,,لپ تاپ اچ پی پاویلیون ایکس 360 با پردازنده i3,Pavilion-13 X360 a004ne Core i3 4GB 500GB Intel Touch,0.0
1969,1.96,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-5200U,6.0,1024.0,SATA,,Nvidia Gforce,gt 820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 208 با پردازنده i5,Pavilion 14 R208ne i5 6GB 1TB 2GB,0.0
1970,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 248 با پردازنده i7,Pavilion 15 P248ne Core i7 8GB 1TB 2GB,0.0
1971,2.23,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,E1-2100,4.0,512000.0,SATA,,AMD Radeon,hd 5210,Dos,,,لپ تاپ اچ پی پاویلیون جی 023 با پردازنده ای ام دی,Pavilion15 G023ne E1-2100 4GB 500GB 512MB,0.0
1972,2.23,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,E1-2100,2.0,512000.0,SATA,,AMD Radeon,hd 8210,Dos,,,لپ تاپ اچ پی پاویلیون جی 027 با پردازنده ای ام دی,Pavilion15 G027ne E1-2100 2GB 500GB,0.0
1973,2.06,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Intel,hd graphics 5000,Dos,,,لپ تاپ اچ پی پروبوک 450 با پردازنده i7 برد ول,ProBook 450 i7 8GB 1TB 2GB,0.0
1974,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 270 با پردازنده i7,Pavilion 15 P270ne i7 8GB 1TB 4GB Full HD,0.0
1975,2.23,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 263 با پردازنده i7,Pavilion 15 R263ne Core i7 8GB 1TB 2GB,0.0
1976,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Celeron,Celeron-N2840,2.0,512000.0,SATA,,Intel,hd graphics,Dos,,,لپ تاپ اچ پی پاویلیون آر 115 با پردازنده سلرون,Pavilion-15 R115ne N2840 2GB 500GB Intel,0.0
1977,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Pentium,Pentium-N3540,4.0,512000.0,SATA,,Nvidia Gforce,gt830m,Dos,,,لپ تاپ اچ پی پاویلیون پی 206 با پردازنده پنتیوم,Pavilion 15 P206ne N3540 4GB 500GB 2GB,0.0
1978,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Pentium,Pentium-N3710,4.0,1024.0,SATA,,AMD Radeon,r5 m430,Dos,,,لپ تاپ اچ پی مدل ای وای 062 با پردازنده پنتیوم,15 ay062ne N3710 4GB 1TB 2GB Laptop,0.0
1979,2.19,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,A8-7410,8.0,2048.0,SATA,,AMD Radeon,r5,Dos,,,لپ تاپ اچ پی مدل ای اف 157 ان ای با پردازنده ای ام دی,15 af157na A8-7410 8GB 2TB 1GB Laptop,0.0
1980,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4510U,8.0,1024.0,SATA,,Nvidia Gforce,geforce 820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 135 با پردازنده i7,Pavilion-15-R135ne-Core-i7-8GB-1TB-2GB,0.0
1981,2.38,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6500U,16.0,2048.0,SATA,,Nvidia Gforce,gtx 950m,Dos,,,لپ تاپ اچ پی مدل ENVY 15-ae104ne با پردازنده i7 و صفحه نمایش فول اچ دی,ENVY 15 ae104ne Core i7 16GB 2TB 4GB Full HD Laptop,0.0
1982,1.94,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-5005U,6.0,1024.0,SATA,,AMD Radeon,r5 m430,Dos,,,لپ تاپ 14 اینچی اچ پی مدل am022ne با پردازنده i3,14 am022ne Core i3 6GB 1TB 2GB Laptop,0.0
1983,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,4.0,512000.0,SATA,,Nvidia Gforce,geforce 820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 139 با پردازنده i5,Pavilion-15-R139ne-Core-i5-4GB-500GB-2GB,0.0
1984,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4500U,8.0,1024.0,SATA,,AMD Radeon,hd 8600m,Dos,,,لپ تاپ اچ پی پروبوک 350 با پردازنده i7,ProBook-350-G1-Core-i7-8GB-1TB-2GB,0.0
1985,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4030U,4.0,512000.0,SATA,,Intel,hd graphics 4400,Dos,,,لپ تاپ اچ پی پاویلیون پی 103 با پردازنده i3,Pavilion-15-P103-Core-i3-4GB-500GB-Intel,0.0
1986,2.19,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,A8-7410,8.0,1024.0,SATA,,AMD Radeon,r5,Dos,,,لپ تاپ اچ پی مدل ای اف 165 اس ای با پردازنده ای ام دی,Pavilion 15 af165sa A8-7410 8GB 1TB 1GB Laptop,0.0
1987,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,6.0,1024.0,SATA,,Nvidia Gforce,geforce 820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 212 با پردازنده i5,Pavilion-15-R212-Core-i5-6GB-1TB-2GB,0.0
1988,2.34,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4510U,16.0,82944.0,"SSD, SATA",,Nvidia Gforce,gtx 850m,Dos,,,لپ تاپ اچ پی مدل کی 009 با پردازنده i7,ENVY-15-K009ne-Core-i7-16GB-1TB+8GB-SSD-4GB,0.0
1989,1.66,نوت بوک (لپ تاپ),13.0,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-SL 6100U,4.0,512000.0,SATA,,Intel,hd graphics 520,Windows X,,,لپ تاپ اچ پی مدل پاویلیون U000 X360 با پردازنده i3 و صفحه نمایش لمسی,Pavilion 13T - U000 X360 Core i3 4GB 500GB Intel Touch Laptop,0.0
1990,1.94,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-6200U,8.0,1024.0,SATA,,AMD Radeon,r5 m330,Dos,,,لپ تاپ اچ پی ای سی 114 با پردازنده i5,ac114ne Core i5 8GB 1TB 2GB,0.0
1991,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-7200U,12.0,1024.0,SATA,,Nvidia Gforce,940mx,Dos,,,لپ تاپ اچ پی مدل پاویلیون au103ne با پردازنده i5 و صفحه نمایش فول اچ دی,Pavilion 15 au103ne Core i5 12GB 1TB 4GB Full HD Laptop,0.0
1992,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-7200U,8.0,1024.0,SATA,,AMD Radeon,r7 m440,Dos,,,لپ تاپ اچ پی مدل ای وای 114 با پردازنده i5 و صفحه نمایش فول اچ دی,15 ay114ne Core i5 8GB 1TB 4GB Full HD Laptop,0.0
1993,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Pentium,Pentium-N3710,4.0,1024.0,SATA,,AMD Radeon,r5 m430,Dos,,,لپ تاپ اچ پی ای وای 037 با پردازنده پنتیوم,15 ay037ne N3710 4GB 1TB 2GB Laptop,0.0
1994,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,Carrizo,A10-8700P,8.0,1024.0,SATA,,AMD Radeon,r6,Dos,,,لپ تاپ اچ پی مدل ای بی 153 با پردازنده ای ام دی,Pavilion 15 ab153 A10-8700P 8GB 1TB 2GB Laptop,0.0
1995,1.94,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-5005U,6.0,1024.0,SATA,,AMD Radeon,r5 m330,Dos,,,لپ تاپ اچ پی ای سی 115 با پردازنده i3,ac115ne Core i3 6GB 1TB 2GB,0.0
1996,1.94,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-6200U,8.0,1024.0,SATA,,AMD Radeon,r5 m330,Dos,,,لپ تاپ اچ پی ای سی 113 با پردازنده i5,ac113ne Core i5 8GB 1TB 2GB,0.0
1997,2.19,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-6100U,4.0,512000.0,SATA,,AMD Radeon,r7 m360,Dos,,,لپ تاپ اچ پی پاویلیون ای بی 298 با پردازنده i3,Pavilion 15 ab298nia Core i3 4GB 500GB 2GB,0.0
1998,2.19,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-6100U,4.0,512000.0,SATA,,AMD Radeon,r7 m360,Dos,,,لپ تاپ اچ پی پاویلیون ای بی 294 با پردازنده i3,Pavilion 15 ab294nia Core i3 4GB 500GB 2GB,0.0
1999,2.29,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ اچ پی مدل ای بی 237 با پردازنده i7 و صفحه نمایش فول اچ دی,Pavilion 15 ab237ne Core i7 8GB 1TB 4GB Full HD,0.0
2000,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 235 با پردازنده i7,Pavilion 15 P235ne i7 8GB 1TB 4GB,0.0
2001,2.19,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,4.0,1024.0,SATA,,AMD Radeon,r5 m330,Dos,,,لپ تاپ اچ مدل پی ای سی 191 با پردازنده i5,ac191tx Core i5 4GB 1TB 2GB,0.0
2002,1.99,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6700HQ,8.0,1024.0,SATA,,Nvidia Gforce,gtx 950m,Dos,,,"لپ تاپ 14 اینچ اچ پی مدل جی 100 با پردازنده i7 , صفحه نمایش فول اچ دی و دی وی دی درایو اکسترنال",ENVY 14t-J100 Core i7 8GB 1TB 4GB Full HD With EXT ODD,0.0
2003,2.1,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-4720HQ,16.0,262144.0,SSD,حافظه خشک,Nvidia Gforce,gtx 960m gddr5,Dos,,,"لپ تاپ 15 اینچ اچ پی مدل اومن 5200 با پردازنده i7 , صفحه نمایش لمسی فول اچ دی",Omen 15t-5200 Core i7 16GB 256GB SSD 4GB Touch Full HD,0.0
2004,2.19,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,4.0,1024.0,SATA,,AMD Radeon,r5 m330,Dos,,,لپ تاپ اچ مدل پی ای سی 192 با پردازنده i5,ac192tx Core i5 4GB 1TB 2GB,0.0
2005,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-6700HQ,8.0,1024.0,SATA,,Nvidia Gforce,gtx 950m,Dos,,,لپ تاپ اچ پی مدل کیو 400 با پردازنده i7,ENVY 15t Q400 Core i7 8GB 1TB 4GB,0.0
2006,2.29,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ اچ پی مدل ای بی 239 با پردازنده i7 و صفحه نمایش فول اچ دی,Pavilion 15 ab239ne Core i7 8GB 1TB 4GB Full HD,0.0
2007,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-5500U,8.0,2048.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 205 با پردازنده i7,Pavilion 15 P205ne i7 8GB 2TB 4GB,0.0
2008,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-6500U,8.0,1024.0,SATA,,Nvidia Gforce,gtx 950m,Dos,,,لپ تاپ اچ پی مدل 100 با پردازنده i7 و صفحه نمایش لمسی,ENVY 15t ae100 Core i7 8GB 1TB 4GB Touch,0.0
2009,2.37,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gtx 950m,Dos,,,لپ تاپ اچ پی مدل 000 با پردازنده i7 و صفحه نمایش فول اچ دی,ENVY 15 ae000 Core i7 8GB 1TB 4GB Full HD,0.0
2010,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-5200U,4.0,512000.0,SATA,,Nvidia Gforce,820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 259 با پردازنده i5,Pavilion-15-R259 Core i5 4GB 500GB 2GB,0.0
2011,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4500U,4.0,512000.0,SATA,,Nvidia Gforce,gt 740m,Dos,,,لپ تاپ اچ پی پاویلیون ان 259 با پردازنده i7,Pavilion 15 N259 Core i7 4GB 500GB 2GB,0.0
2012,2.6,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4005U,4.0,512000.0,SATA,,Nvidia Gforce,820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 255 با پردازنده i3,Pavilion 15 R255 Core i3 4GB 500GB 2GB,0.0
2013,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6700HQ,16.0,1311744.0,"SSD, SATA",,Nvidia Gforce,gtx 960m gddr5,Windows X,,,لپ تاپ 15 اینچ اچ پی مدل اومن با پردازنده i7 و صفحه نمایش فول اچ دی,Omen 15 ax001ns Core i7 16GB 1TB+128GB SSD 4GB Full HD Laptop,0.0
2014,2.29,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,A8-7410,8.0,2048.0,SATA,,AMD Radeon,r5,Dos,,,لپ تاپ اچ پی مدل ای بی 155 اس ای با پردازنده ای ام دی,Pavilion 15 ab155sa A8-7410 8GB 2TB 1GB Laptop,0.0
2015,2.23,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,E1-2100,2.0,512000.0,SATA,,AMD Radeon,hd 5210,Dos,,,لپ تاپ اچ پی پاویلیون جی 020 با پردازنده ای ام دی,Pavilion15 G020se E1-2100 2GB 500GB 512MB,0.0
2016,2.34,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4510U,16.0,1024.0,SATA,,Nvidia Gforce,gtx 850m,Dos,,,لپ تاپ اچ پی مدل کی 002 ان ای با پردازنده i7,ENVY 15 k002ne Core i7 16GB 1TB 4GB Laptop,0.0
2017,1.94,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-6200U,8.0,1024.0,SATA,,AMD Radeon,r5 m430,Dos,,,لپ تاپ اچ پی مدل ای ام 096 با پردازنده i5 و صفحه نمایش فول اچ دی,am096nia Core i5 8GB 1TB 4GB Full HD Laptop,0.0
2018,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,4.0,512000.0,SATA,,Nvidia Gforce,gt 820m,Dos,,,لپ تاپ اچ پی پاویلیون آر 020 با پردازنده i5,Pavilion 15 R020ne Core i5 4GB 500GB 2GB,0.0
2019,2.85,نوت بوک (لپ تاپ),17.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6700HQ,16.0,2048.0,SATA,,Nvidia Gforce,gtx 960m gddr5,Microsoft Windows 10,,,لپ تاپ 17 اینچ اچ پی مدل اومن با پردازنده i7 و صفحه نمایش فول اچ دی,Omen 17 W000ne Core i7 16GB 2TB 4GB Full HD Laptop,0.0
2020,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4005U,4.0,512000.0,SATA,,Intel,hd graphics 4400,Dos,,,لپ تاپ اچ پی پاویلیون آر 100 با پردازنده i3,Pavilion 15 R100ne Core i3 4GB 500GB Intel,0.0
2021,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,4.0,768000.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 106 با پردازنده i5,Pavilion 15 P106ne Core i5 4GB 750GB 2GB,0.0
2022,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,6.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ اچ پی پاویلیون پی 061 با پردازنده i5,Pavilion 15 P061 Core i5 6GB 1TB 2GB,0.0
2023,2.27,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-5010U,4.0,512000.0,SATA,,Nvidia Gforce,gt 830m,Dos,,,لپ تاپ اچ پی پاویلیون پی 241 با پردازنده i3,Pavilion 15 P241ne Core i3 4GB 500GB 2GB,0.0
